court,surface,round_imp,best_of,player0,player1,player0_rank,player1_rank,winner
Outdoor,Hard,5,3,Fish M.,Massu N.,112,65,player0
Outdoor,Hard,5,3,Haas T.,Calleri A.,3,45,player0
Outdoor,Hard,5,3,Mathieu P.H.,Martin A.,85,69,player0
Outdoor,Hard,5,3,Nieminen J.,Saretta F.,34,73,player0
Outdoor,Hard,5,3,Srichaphan P.,Ulihrach B.,41,78,player0
Outdoor,Hard,3,3,Chela J.I.,Fish M.,26,112,player0
Outdoor,Hard,3,3,Corretja A.,Mathieu P.H.,18,85,player0
Outdoor,Hard,3,3,Haas T.,Nieminen J.,3,34,player0
Outdoor,Hard,3,3,Srichaphan P.,El Aynaoui Y.,41,20,player0
Outdoor,Hard,2,3,Chela J.I.,Corretja A.,26,18,player0
Outdoor,Hard,2,3,Srichaphan P.,Haas T.,41,3,player0
Outdoor,Hard,1,3,Srichaphan P.,Chela J.I.,41,26,player0
Outdoor,Hard,7,5,Agassi A.,Ginepri R.,6,105,player0
Outdoor,Hard,7,5,Arazi H.,Rochus O.,67,62,player0
Outdoor,Hard,7,5,Blake J.,Vahaly B.,26,111,player0
Outdoor,Hard,7,5,Carlsen K.,Saretta F.,106,71,player0
Outdoor,Hard,7,5,Chang M.,Clavet F.,132,84,player0
Outdoor,Hard,7,5,Chela J.I.,Mantilla F.,24,41,player0
Outdoor,Hard,7,5,Clement A.,Koubek S.,43,40,player0
Outdoor,Hard,7,5,Coria G.,Waske A.,80,137,player0
Outdoor,Hard,7,5,Corretja A.,Labadze I.,18,109,player0
Outdoor,Hard,7,5,Costa A.,Norman M.,8,208,player0
Outdoor,Hard,7,5,Davydenko N.,Lukaev R.,87,272,player0
Outdoor,Hard,7,5,Delgado R.,Bogomolov Jr.A.,136,226,player0
Outdoor,Hard,7,5,Dupuis A.,Gaudenzi A.,102,108,player0
Outdoor,Hard,7,5,El Aynaoui Y.,Morrison J.,20,103,player0
Outdoor,Hard,7,5,Enqvist T.,Boeker M.,29,348,player0
Outdoor,Hard,7,5,Etlis G.,Rehnquist B.,212,211,player0
Outdoor,Hard,7,5,Federer R.,Vanek J.,13,157,player0
Outdoor,Hard,7,5,Ferreira W.,Vacek J.,39,66,player0
Outdoor,Hard,7,5,Ferrero J.C.,Arthurs W.,7,53,player0
Outdoor,Hard,7,5,Fish M.,Lee H.T.,94,81,player0
Outdoor,Hard,7,5,Gambill J.M.,Knowle J.,57,91,player0
Outdoor,Hard,7,5,Gaudio G.,Martin T.,21,47,player0
Outdoor,Hard,7,5,Gimelstob J.,Kempes E.,130,249,player0
Outdoor,Hard,7,5,Gonzalez F.,Mathieu P.H.,28,77,player0
Outdoor,Hard,7,5,Grosjean S.,Rosset M.,10,93,player0
Outdoor,Hard,7,5,Haas T.,Sanchez D.,3,61,player0
Outdoor,Hard,7,5,Henman T.,Ketola T.,5,223,player0
Outdoor,Hard,7,5,Heuberger I.,Saoudi S.,128,250,player0
Outdoor,Hard,7,5,Hewitt L.,Coutelot N.,1,101,player0
Outdoor,Hard,7,5,Hrbaty D.,Ancic M.,52,116,player0
Outdoor,Hard,7,5,Kafelnikov Y.,Sanguinetti D.,4,49,player0
Outdoor,Hard,7,5,Kucera K.,Stepanek R.,72,74,player0
Outdoor,Hard,7,5,Kuerten G.,Boutter J.,46,54,player0
Outdoor,Hard,7,5,Levy H.,Pavel A.,321,30,player0
Outdoor,Hard,7,5,Lisnard J.,Schuettler R.,126,23,player0
Outdoor,Hard,7,5,Ljubicic I.,Santoro F.,38,48,player0
Outdoor,Hard,7,5,Llodra M.,Acasuso J.,95,58,player0
Outdoor,Hard,7,5,Lopez F.,Sa A.,75,55,player0
Outdoor,Hard,7,5,Malisse X.,Montanes A.,19,59,player0
Outdoor,Hard,7,5,Martin A.,Kratochvil M.,68,37,player0
Outdoor,Hard,7,5,Massu N.,Lapentti N.,65,27,player0
Outdoor,Hard,7,5,Meligeni F.,Calleri A.,60,45,player0
Outdoor,Hard,7,5,Melzer J.,Brasington J.,107,133,player0
Outdoor,Hard,7,5,Mirnyi M.,Savolt A.,34,73,player0
Outdoor,Hard,7,5,Moya C.,Voinea A.,9,63,player0
Outdoor,Hard,7,5,Norman D.,Ulihrach B.,134,79,player0
Outdoor,Hard,7,5,Novak J.,Krajicek R.,14,117,player0
Outdoor,Hard,7,5,Okun N.,Kunitcin I.,114,193,player0
Outdoor,Hard,7,5,Pless K.,Taino E.,85,199,player0
Outdoor,Hard,7,5,Popp A.,Vinciguerra A.,89,96,player0
Outdoor,Hard,7,5,Rios M.,Bjorkman J.,22,50,player0
Outdoor,Hard,7,5,Robredo T.,Zabaleta M.,32,36,player0
Outdoor,Hard,7,5,Roddick A.,Verkerk M.,11,88,player0
Outdoor,Hard,7,5,Rusedski G.,Kim A.,35,110,player0
Outdoor,Hard,7,5,Safin M.,Kiefer N.,2,64,player0
Outdoor,Hard,7,5,Sampras P.,Portas A.,17,76,player0
Outdoor,Hard,7,5,Sargsian S.,Nalbandian D.,92,16,player0
Outdoor,Hard,7,5,Schalken S.,Philippoussis M.,25,70,player0
Outdoor,Hard,7,5,Sluiter R.,Dent T.,83,56,player0
Outdoor,Hard,7,5,Soderling R.,Burgsmuller L.,227,82,player0
Outdoor,Hard,7,5,Spadea V.,Golmard J.,69,100,player0
Outdoor,Hard,7,5,Srichaphan P.,Amritraj P.,33,1024,player0
Outdoor,Hard,7,5,van Lottum J.,Horna L.,140,78,player0
Outdoor,Hard,7,5,Vicente F.,Nieminen J.,51,31,player0
Outdoor,Hard,6,5,Agassi A.,Gimelstob J.,6,130,player0
Outdoor,Hard,6,5,Blake J.,Davydenko N.,26,87,player0
Outdoor,Hard,6,5,Chela J.I.,Llodra M.,24,95,player0
Outdoor,Hard,6,5,Clement A.,Grosjean S.,43,10,player0
Outdoor,Hard,6,5,Coria G.,Lisnard J.,80,126,player0
Outdoor,Hard,6,5,Corretja A.,Heuberger I.,18,128,player0
Outdoor,Hard,6,5,Delgado R.,Levy H.,136,321,player0
Outdoor,Hard,6,5,El Aynaoui Y.,Arazi H.,20,67,player0
Outdoor,Hard,6,5,Enqvist T.,Martin A.,29,68,player0
Outdoor,Hard,6,5,Federer R.,Chang M.,13,132,player0
Outdoor,Hard,6,5,Ferreira W.,Costa A.,39,8,player0
Outdoor,Hard,6,5,Ferrero J.C.,Etlis G.,7,212,player0
Outdoor,Hard,6,5,Gambill J.M.,Moya C.,57,9,player0
Outdoor,Hard,6,5,Gaudio G.,Lopez F.,21,75,player0
Outdoor,Hard,6,5,Gonzalez F.,Carlsen K.,28,106,player0
Outdoor,Hard,6,5,Haas T.,Kucera K.,3,72,player0
Outdoor,Hard,6,5,Henman T.,Norman D.,5,134,player0
Outdoor,Hard,6,5,Hewitt L.,Okun N.,1,114,player0
Outdoor,Hard,6,5,Hrbaty D.,Kafelnikov Y.,52,4,player0
Outdoor,Hard,6,5,Kuerten G.,Safin M.,46,2,player0
Outdoor,Hard,6,5,Malisse X.,Spadea V.,19,69,player0
Outdoor,Hard,6,5,Massu N.,Melzer J.,65,107,player0
Outdoor,Hard,6,5,Mirnyi M.,Dupuis A.,34,102,player0
Outdoor,Hard,6,5,Novak J.,van Lottum J.,14,140,player0
Outdoor,Hard,6,5,Rios M.,Soderling R.,22,227,player0
Outdoor,Hard,6,5,Robredo T.,Meligeni F.,32,60,player0
Outdoor,Hard,6,5,Roddick A.,Sluiter R.,11,83,player0
Outdoor,Hard,6,5,Rusedski G.,Srichaphan P.,35,33,player0
Outdoor,Hard,6,5,Sampras P.,Pless K.,17,85,player0
Outdoor,Hard,6,5,Sargsian S.,Popp A.,92,89,player0
Outdoor,Hard,6,5,Schalken S.,Ljubicic I.,25,38,player0
Outdoor,Hard,6,5,Vicente F.,Fish M.,51,94,player0
Outdoor,Hard,5,5,Agassi A.,Delgado R.,6,136,player0
Outdoor,Hard,5,5,Chela J.I.,Henman T.,24,5,player0
Outdoor,Hard,5,5,Clement A.,Coria G.,43,80,player0
Outdoor,Hard,5,5,El Aynaoui Y.,Vicente F.,20,51,player0
Outdoor,Hard,5,5,Federer R.,Malisse X.,13,19,player0
Outdoor,Hard,5,5,Ferreira W.,Robredo T.,39,32,player0
Outdoor,Hard,5,5,Gambill J.M.,Gaudio G.,57,21,player0
Outdoor,Hard,5,5,Gonzalez F.,Ferrero J.C.,28,7,player0
Outdoor,Hard,5,5,Haas T.,Enqvist T.,3,29,player0
Outdoor,Hard,5,5,Hewitt L.,Blake J.,1,26,player0
Outdoor,Hard,5,5,Kuerten G.,Massu N.,46,65,player0
Outdoor,Hard,5,5,Mirnyi M.,Hrbaty D.,34,52,player0
Outdoor,Hard,5,5,Novak J.,Rios M.,14,22,player0
Outdoor,Hard,5,5,Roddick A.,Corretja A.,11,18,player0
Outdoor,Hard,5,5,Sampras P.,Rusedski G.,17,35,player0
Outdoor,Hard,5,5,Schalken S.,Sargsian S.,25,92,player0
Outdoor,Hard,4,5,Agassi A.,Gambill J.M.,6,57,player0
Outdoor,Hard,4,5,El Aynaoui Y.,Ferreira W.,20,39,player0
Outdoor,Hard,4,5,Gonzalez F.,Clement A.,28,43,player0
Outdoor,Hard,4,5,Hewitt L.,Novak J.,1,14,player0
Outdoor,Hard,4,5,Mirnyi M.,Federer R.,34,13,player0
Outdoor,Hard,4,5,Roddick A.,Chela J.I.,11,24,player0
Outdoor,Hard,4,5,Sampras P.,Haas T.,17,3,player0
Outdoor,Hard,4,5,Schalken S.,Kuerten G.,25,46,player0
Outdoor,Hard,3,5,Agassi A.,Mirnyi M.,6,34,player0
Outdoor,Hard,3,5,Hewitt L.,El Aynaoui Y.,1,20,player0
Outdoor,Hard,3,5,Sampras P.,Roddick A.,17,11,player0
Outdoor,Hard,3,5,Schalken S.,Gonzalez F.,25,28,player0
Outdoor,Hard,2,5,Agassi A.,Hewitt L.,6,1,player0
Outdoor,Hard,2,5,Sampras P.,Schalken S.,17,25,player0
Outdoor,Hard,1,5,Sampras P.,Agassi A.,17,6,player0
Outdoor,Clay,7,3,Acasuso J.,Norman D.,56,117,player0
Outdoor,Clay,7,3,Blanco G.,Perez D.,146,162,player0
Outdoor,Clay,7,3,di Pasquale A.,Coutelot N.,122,102,player0
Outdoor,Clay,7,3,Ferrer D.,Gaudenzi A.,81,118,player0
Outdoor,Clay,7,3,Giner J.,Krajan Z.,206,101,player0
Outdoor,Clay,7,3,Hanescu V.,Balcells J.,214,109,player0
Outdoor,Clay,7,3,Kratochvil M.,Lisnard J.,37,107,player0
Outdoor,Clay,7,3,Labadze I.,Voinea A.,97,62,player0
Outdoor,Clay,7,3,Mantilla F.,Marin J.A.,40,185,player0
Outdoor,Clay,7,3,Melzer J.,Montanes A.,98,64,player0
Outdoor,Clay,7,3,Pavel A.,Martin A.,33,65,player0
Outdoor,Clay,7,3,Portas A.,Moldovan I.,88,562,player0
Outdoor,Clay,7,3,Rochus C.,Trifu G.,110,177,player0
Outdoor,Clay,7,3,Sanchez D.,Pioline C.,71,123,player0
Outdoor,Clay,7,3,Squillari F.,Vinciguerra A.,100,99,player0
Outdoor,Clay,7,3,Vicente F.,Elsner D.,43,316,player0
Outdoor,Clay,6,3,Acasuso J.,Hanescu V.,56,214,player0
Outdoor,Clay,6,3,Blanco G.,Mantilla F.,146,40,player0
Outdoor,Clay,6,3,di Pasquale A.,Kratochvil M.,122,37,player0
Outdoor,Clay,6,3,Ferrer D.,Melzer J.,81,98,player0
Outdoor,Clay,6,3,Giner J.,Labadze I.,206,97,player0
Outdoor,Clay,6,3,Pavel A.,Portas A.,33,88,player0
Outdoor,Clay,6,3,Sanchez D.,Rochus C.,71,110,player0
Outdoor,Clay,6,3,Squillari F.,Vicente F.,100,43,player0
Outdoor,Clay,3,3,Acasuso J.,Squillari F.,56,100,player0
Outdoor,Clay,3,3,Ferrer D.,di Pasquale A.,81,122,player0
Outdoor,Clay,3,3,Pavel A.,Giner J.,33,206,player0
Outdoor,Clay,3,3,Sanchez D.,Blanco G.,71,146,player0
Outdoor,Clay,2,3,Acasuso J.,Pavel A.,56,33,player0
Outdoor,Clay,2,3,Ferrer D.,Sanchez D.,81,71,player0
Outdoor,Clay,1,3,Ferrer D.,Acasuso J.,81,56,player0
Outdoor,Hard,7,3,Bastl G.,Silva J.,129,233,player0
Outdoor,Hard,7,3,Calleri A.,Simoni A.,45,125,player0
Outdoor,Hard,7,3,Coria G.,Saretta F.,70,75,player0
Outdoor,Hard,7,3,Delgado R.,Golmard J.,139,111,player0
Outdoor,Hard,7,3,Etlis G.,Massu N.,181,58,player0
Outdoor,Hard,7,3,Horna L.,Robredo T.,89,36,player0
Outdoor,Hard,7,3,Hrbaty D.,Abel M.,44,253,player0
Outdoor,Hard,7,3,Kuerten G.,Knowle J.,55,94,player0
Outdoor,Hard,7,3,Mamiit C.,Melo D.,128,301,player0
Outdoor,Hard,7,3,Meligeni F.,Kim A.,57,106,player0
Outdoor,Hard,7,3,Sa A.,Miranda I.,60,174,player0
Outdoor,Hard,7,3,Schalken S.,Kohlmann M.,17,127,player0
Outdoor,Hard,7,3,Spadea V.,Ancic M.,66,112,player0
Outdoor,Hard,7,3,Vahaly B.,Mello R.,108,130,player0
Outdoor,Hard,7,3,Washington M.,Heuberger I.,475,113,player0
Outdoor,Hard,7,3,Zabaleta M.,Galvani S.,48,121,player0
Outdoor,Hard,6,3,Calleri A.,Spadea V.,45,66,player0
Outdoor,Hard,6,3,Coria G.,Horna L.,70,89,player0
Outdoor,Hard,6,3,Delgado R.,Zabaleta M.,139,48,player0
Outdoor,Hard,6,3,Etlis G.,Meligeni F.,181,57,player0
Outdoor,Hard,6,3,Hrbaty D.,Vahaly B.,44,108,player0
Outdoor,Hard,6,3,Kuerten G.,Washington M.,55,475,player0
Outdoor,Hard,6,3,Mamiit C.,Schalken S.,128,17,player0
Outdoor,Hard,6,3,Sa A.,Bastl G.,60,129,player0
Outdoor,Hard,3,3,Coria G.,Hrbaty D.,70,44,player0
Outdoor,Hard,3,3,Delgado R.,Sa A.,139,60,player0
Outdoor,Hard,3,3,Kuerten G.,Etlis G.,55,181,player0
Outdoor,Hard,3,3,Mamiit C.,Calleri A.,128,45,player0
Outdoor,Hard,2,3,Coria G.,Mamiit C.,70,128,player0
Outdoor,Hard,2,3,Kuerten G.,Delgado R.,55,139,player0
Outdoor,Hard,1,3,Kuerten G.,Coria G.,55,70,player0
Outdoor,Hard,7,3,Beck K.,Sluiter R.,144,76,player0
Outdoor,Hard,7,3,Burgsmuller L.,Ivanov-Smolensky K.,79,544,player0
Outdoor,Hard,7,3,Carlsen K.,Kiefer N.,96,63,player0
Outdoor,Hard,7,3,Haas T.,Rosset M.,2,95,player0
Outdoor,Hard,7,3,Kafelnikov Y.,Waske A.,8,137,player0
Outdoor,Hard,7,3,Kutsenko V.,Okun N.,157,105,player0
Outdoor,Hard,7,3,Levy H.,Davydenko N.,258,87,player0
Outdoor,Hard,7,3,Ljubicic I.,Verkerk M.,38,93,player0
Outdoor,Hard,7,3,Pless K.,Schuettler R.,85,26,player0
Outdoor,Hard,7,3,Safin M.,Carraz G.,4,140,player0
Outdoor,Hard,7,3,Sanguinetti D.,Norman M.,53,208,player0
Outdoor,Hard,7,3,Sargsian S.,Phau B.,82,171,player0
Outdoor,Hard,7,3,Srichaphan P.,Dupuis A.,31,92,player0
Outdoor,Hard,7,3,Stoliarov A.,Ketola T.,138,215,player0
Outdoor,Hard,7,3,Voltchkov V.,Ogorodov O.,153,134,player0
Outdoor,Hard,7,3,Youzhny M.,Lopez F.,46,73,player0
Outdoor,Hard,6,3,Haas T.,Sargsian S.,2,82,player0
Outdoor,Hard,6,3,Kafelnikov Y.,Carlsen K.,8,96,player0
Outdoor,Hard,6,3,Ljubicic I.,Kutsenko V.,38,157,player0
Outdoor,Hard,6,3,Pless K.,Burgsmuller L.,85,79,player0
Outdoor,Hard,6,3,Safin M.,Beck K.,4,144,player0
Outdoor,Hard,6,3,Sanguinetti D.,Stoliarov A.,53,138,player0
Outdoor,Hard,6,3,Srichaphan P.,Levy H.,31,258,player0
Outdoor,Hard,6,3,Voltchkov V.,Youzhny M.,153,46,player0
Outdoor,Hard,3,3,Kafelnikov Y.,Ljubicic I.,8,38,player0
Outdoor,Hard,3,3,Sanguinetti D.,Pless K.,53,85,player0
Outdoor,Hard,3,3,Srichaphan P.,Safin M.,31,4,player0
Outdoor,Hard,3,3,Voltchkov V.,Haas T.,153,2,player0
Outdoor,Hard,2,3,Kafelnikov Y.,Srichaphan P.,8,31,player0
Outdoor,Hard,2,3,Voltchkov V.,Sanguinetti D.,153,53,player0
Outdoor,Hard,1,3,Kafelnikov Y.,Voltchkov V.,8,153,player0
Outdoor,Hard,7,3,Arthurs W.,Vacek J.,54,91,player0
Outdoor,Hard,7,3,Bjorkman J.,Mamiit C.,56,95,player0
Outdoor,Hard,7,3,Chela J.I.,Norman M.,23,210,player0
Outdoor,Hard,7,3,Clavet F.,Larsson M.,101,156,player0
Outdoor,Hard,7,3,Corretja A.,Chang M.,20,118,player0
Outdoor,Hard,7,3,Dent T.,Srichaphan P.,62,31,player0
Outdoor,Hard,7,3,Dupuis A.,Kohlmann M.,93,131,player0
Outdoor,Hard,7,3,Ferrero J.C.,Koubek S.,6,38,player0
Outdoor,Hard,7,3,Golmard J.,Kucera K.,137,68,player0
Outdoor,Hard,7,3,Lapentti N.,Calleri A.,30,49,player0
Outdoor,Hard,7,3,Lee H.T.,Knowle J.,81,97,player0
Outdoor,Hard,7,3,Lopez F.,Hrbaty D.,71,47,player0
Outdoor,Hard,7,3,Massu N.,Stepanek R.,60,73,player0
Outdoor,Hard,7,3,Morrison J.,Suzuki T.,103,117,player0
Outdoor,Hard,7,3,Moya C.,Gambill J.M.,10,43,player0
Outdoor,Hard,7,3,Safin M.,Burgsmuller L.,4,75,player0
Outdoor,Hard,6,3,Bjorkman J.,Lapentti N.,56,30,player0
Outdoor,Hard,6,3,Chela J.I.,Massu N.,23,60,player0
Outdoor,Hard,6,3,Clavet F.,Dent T.,101,62,player0
Outdoor,Hard,6,3,Dupuis A.,Lee H.T.,93,81,player0
Outdoor,Hard,6,3,Ferrero J.C.,Morrison J.,6,103,player0
Outdoor,Hard,6,3,Golmard J.,Corretja A.,137,20,player0
Outdoor,Hard,6,3,Lopez F.,Safin M.,71,4,player0
Outdoor,Hard,6,3,Moya C.,Arthurs W.,10,54,player0
Outdoor,Hard,3,3,Bjorkman J.,Lopez F.,56,71,player0
Outdoor,Hard,3,3,Ferrero J.C.,Dupuis A.,6,93,player0
Outdoor,Hard,3,3,Golmard J.,Chela J.I.,137,23,player0
Outdoor,Hard,3,3,Moya C.,Clavet F.,10,101,player0
Outdoor,Hard,2,3,Ferrero J.C.,Golmard J.,6,137,player0
Outdoor,Hard,2,3,Moya C.,Bjorkman J.,10,56,player0
Outdoor,Hard,1,3,Ferrero J.C.,Moya C.,6,10,player0
Outdoor,Clay,7,3,Acasuso J.,Vinciguerra A.,46,99,player0
Outdoor,Clay,7,3,Coutelot N.,Portas A.,123,85,player0
Outdoor,Clay,7,3,Ferrer D.,Labadze I.,61,105,player0
Outdoor,Clay,7,3,Gonzalez F.,Krajan Z.,24,100,player0
Outdoor,Clay,7,3,Horna L.,Craca M.,84,325,player0
Outdoor,Clay,7,3,Marin J.A.,Galvani S.,178,148,player0
Outdoor,Clay,7,3,Martin A.,Davydenko N.,63,78,player0
Outdoor,Clay,7,3,Meligeni F.,Vanek J.,72,171,player0
Outdoor,Clay,7,3,Melzer J.,Mathieu P.H.,94,80,player0
Outdoor,Clay,7,3,Montanes A.,Gaudenzi A.,77,115,player0
Outdoor,Clay,7,3,Rios M.,Ramirez Hidalgo R.,22,165,player0
Outdoor,Clay,7,3,Sanchez D.,Gasquet R.,58,172,player0
Outdoor,Clay,7,3,Sargsian S.,Volandri F.,86,158,player0
Outdoor,Clay,7,3,Savolt A.,Gross O.,89,149,player0
Outdoor,Clay,7,3,Squillari F.,Rochus C.,87,119,player0
Outdoor,Clay,7,3,Ulihrach B.,Vicente F.,76,53,player0
Outdoor,Clay,6,3,Acasuso J.,Coutelot N.,46,123,player0
Outdoor,Clay,6,3,Gonzalez F.,Montanes A.,24,77,player0
Outdoor,Clay,6,3,Horna L.,Ferrer D.,84,61,player0
Outdoor,Clay,6,3,Martin A.,Squillari F.,63,87,player0
Outdoor,Clay,6,3,Rios M.,Savolt A.,22,89,player0
Outdoor,Clay,6,3,Sanchez D.,Melzer J.,58,94,player0
Outdoor,Clay,6,3,Sargsian S.,Marin J.A.,86,178,player0
Outdoor,Clay,6,3,Ulihrach B.,Meligeni F.,76,72,player0
Outdoor,Clay,3,3,Acasuso J.,Horna L.,46,84,player0
Outdoor,Clay,3,3,Gonzalez F.,Martin A.,24,63,player0
Outdoor,Clay,3,3,Rios M.,Sanchez D.,22,58,player0
Outdoor,Clay,3,3,Ulihrach B.,Sargsian S.,76,86,player0
Outdoor,Clay,2,3,Acasuso J.,Rios M.,46,22,player0
Outdoor,Clay,2,3,Gonzalez F.,Ulihrach B.,24,76,player0
Outdoor,Clay,1,3,Gonzalez F.,Acasuso J.,24,46,player0
Indoor,Carpet,7,3,Bjorkman J.,Mirnyi M.,47,27,player0
Indoor,Carpet,7,3,Escude N.,Costa A.,48,8,player0
Indoor,Carpet,7,3,Federer R.,Golovanov D.,13,167,player0
Indoor,Carpet,7,3,Ferreira W.,Vicente F.,33,52,player0
Indoor,Carpet,7,3,Kafelnikov Y.,Voltchkov V.,7,98,player0
Indoor,Carpet,7,3,Kiefer N.,Stoliarov A.,64,133,player0
Indoor,Carpet,7,3,Ljubicic I.,El Aynaoui Y.,37,18,player0
Indoor,Carpet,7,3,Mathieu P.H.,Robredo T.,83,36,player0
Indoor,Carpet,7,3,Nieminen J.,Rios M.,35,25,player0
Indoor,Carpet,7,3,Novak J.,Youzhny M.,12,45,player0
Indoor,Carpet,7,3,Sa A.,Kratochvil M.,65,41,player0
Indoor,Carpet,7,3,Safin M.,Meligeni F.,4,71,player0
Indoor,Carpet,7,3,Saulnier C.,Sanguinetti D.,203,44,player0
Indoor,Carpet,7,3,Schalken S.,Rosset M.,17,95,player0
Indoor,Carpet,7,3,Schuettler R.,Nalbandian D.,30,19,player0
Indoor,Carpet,7,3,Ulihrach B.,Johansson T.,72,16,player0
Indoor,Carpet,6,3,Escude N.,Ljubicic I.,48,37,player0
Indoor,Carpet,6,3,Federer R.,Nieminen J.,13,35,player0
Indoor,Carpet,6,3,Kafelnikov Y.,Kiefer N.,7,64,player0
Indoor,Carpet,6,3,Mathieu P.H.,Novak J.,83,12,player0
Indoor,Carpet,6,3,Safin M.,Sa A.,4,65,player0
Indoor,Carpet,6,3,Saulnier C.,Ulihrach B.,203,72,player0
Indoor,Carpet,6,3,Schalken S.,Ferreira W.,17,33,player0
Indoor,Carpet,6,3,Schuettler R.,Bjorkman J.,30,47,player0
Indoor,Carpet,3,3,Kafelnikov Y.,Saulnier C.,7,203,player0
Indoor,Carpet,3,3,Mathieu P.H.,Schuettler R.,83,30,player0
Indoor,Carpet,3,3,Safin M.,Federer R.,4,13,player0
Indoor,Carpet,3,3,Schalken S.,Escude N.,17,48,player0
Indoor,Carpet,2,3,Mathieu P.H.,Safin M.,83,4,player0
Indoor,Carpet,2,3,Schalken S.,Kafelnikov Y.,17,7,player0
Indoor,Carpet,1,3,Mathieu P.H.,Schalken S.,83,17,player0
Outdoor,Hard,7,3,Arthurs W.,Knowle J.,53,97,player0
Outdoor,Hard,7,3,Blake T.,Ferrer D.,316,59,player0
Outdoor,Hard,7,3,Burgsmuller L.,Fukarek O.,77,136,player0
Outdoor,Hard,7,3,Calleri A.,Kim A.,49,107,player0
Outdoor,Hard,7,3,Carlsen K.,Okun N.,121,100,player0
Outdoor,Hard,7,3,Chang M.,Clavet F.,126,90,player0
Outdoor,Hard,7,3,Dent T.,Kondo H.,61,545,player0
Outdoor,Hard,7,3,Dupuis A.,Luxa P.,85,361,player0
Outdoor,Hard,7,3,Fish M.,Motomura G.,88,186,player0
Outdoor,Hard,7,3,Golmard J.,Miyao J.,108,1071,player0
Outdoor,Hard,7,3,Hrbaty D.,Terachi T.,46,315,player0
Outdoor,Hard,7,3,Kohlmann M.,Bohaboy D.,132,283,player0
Outdoor,Hard,7,3,Kucera K.,Abel M.,68,238,player0
Outdoor,Hard,7,3,Larsson M.,Ancic M.,174,109,player0
Outdoor,Hard,7,3,Lopez F.,Koubek S.,74,39,player0
Outdoor,Hard,7,3,Mamiit C.,Simoni A.,99,151,player0
Outdoor,Hard,7,3,Massu N.,Stepanek R.,60,73,player0
Outdoor,Hard,7,3,Morrison J.,Norman D.,96,114,player0
Outdoor,Hard,7,3,Norman M.,Bastl G.,212,127,player0
Outdoor,Hard,7,3,Spadea V.,Crabb J.,66,215,player0
Outdoor,Hard,7,3,Suzuki T.,Gambill J.M.,110,43,player0
Outdoor,Hard,7,3,Vahaly B.,Delgado R.,102,124,player0
Outdoor,Hard,7,3,Verkerk M.,Vacek J.,93,92,player0
Outdoor,Hard,7,3,Waske A.,Onoda M.,137,452,player0
Outdoor,Hard,6,3,Carlsen K.,Hrbaty D.,121,46,player0
Outdoor,Hard,6,3,Chela J.I.,Mamiit C.,23,99,player0
Outdoor,Hard,6,3,Dent T.,Kohlmann M.,61,132,player0
Outdoor,Hard,6,3,Dupuis A.,Arthurs W.,85,53,player0
Outdoor,Hard,6,3,Golmard J.,Calleri A.,108,49,player0
Outdoor,Hard,6,3,Hewitt L.,Chang M.,1,126,player0
Outdoor,Hard,6,3,Kucera K.,Corretja A.,68,21,player0
Outdoor,Hard,6,3,Larsson M.,Lapentti N.,174,29,player0
Outdoor,Hard,6,3,Lopez F.,Fish M.,74,88,player0
Outdoor,Hard,6,3,Massu N.,Morrison J.,60,96,player0
Outdoor,Hard,6,3,Norman M.,Ferrero J.C.,212,6,player0
Outdoor,Hard,6,3,Spadea V.,Blake T.,66,316,player0
Outdoor,Hard,6,3,Srichaphan P.,Burgsmuller L.,31,77,player0
Outdoor,Hard,6,3,Suzuki T.,Vahaly B.,110,102,player0
Outdoor,Hard,6,3,Verkerk M.,Blake J.,93,26,player0
Outdoor,Hard,6,3,Waske A.,Moya C.,137,10,player0
Outdoor,Hard,5,3,Carlsen K.,Chela J.I.,121,23,player0
Outdoor,Hard,5,3,Dupuis A.,Waske A.,85,137,player0
Outdoor,Hard,5,3,Hewitt L.,Massu N.,1,60,player0
Outdoor,Hard,5,3,Larsson M.,Golmard J.,174,108,player0
Outdoor,Hard,5,3,Lopez F.,Verkerk M.,74,93,player0
Outdoor,Hard,5,3,Norman M.,Dent T.,212,61,player0
Outdoor,Hard,5,3,Spadea V.,Kucera K.,66,68,player0
Outdoor,Hard,5,3,Srichaphan P.,Suzuki T.,31,110,player0
Outdoor,Hard,3,3,Carlsen K.,Dupuis A.,121,85,player0
Outdoor,Hard,3,3,Norman M.,Larsson M.,212,174,player0
Outdoor,Hard,3,3,Spadea V.,Lopez F.,66,74,player0
Outdoor,Hard,3,3,Srichaphan P.,Hewitt L.,31,1,player0
Outdoor,Hard,2,3,Carlsen K.,Srichaphan P.,121,31,player0
Outdoor,Hard,2,3,Norman M.,Spadea V.,212,66,player0
Outdoor,Hard,1,3,Carlsen K.,Norman M.,121,212,player0
Indoor,Carpet,7,3,Arthurs W.,Vicente F.,50,58,player0
Indoor,Carpet,7,3,Bjorkman J.,Gambill J.M.,46,43,player0
Indoor,Carpet,7,3,Clement A.,Benneteau J.,42,231,player0
Indoor,Carpet,7,3,Escude N.,Sanguinetti D.,41,44,player0
Indoor,Carpet,7,3,Gonzalez F.,Acasuso J.,20,38,player0
Indoor,Carpet,7,3,Grosjean S.,Pioline C.,8,124,player0
